Node,Rank
Clematis kirilowii var. chanetii,varietas
Clematis pickeringii,species
Clematis marmoraria x Clematis paniculata,species
Clematis acapulcensis,species
Clematis grossa,species
Clematis polygama,species
Clematis flammula,species
Clematis morefieldii,species
Clematis baldwinii,species
Clematis argentilucida,species
Clematis buchananiana,species
Clematis aristata,species
Clematis fawcettii,species
Clematis fruticosa,species
Clematis akoensis,species
Clematis barbellata,species
Clematis buchaniana,species
Clematis cadmia,species
Clematis carrizoensis,species
Clematis cirrhosa,species
Clematis cirrhosa var. balearica,varietas
Clematis cirrhosa var. cirrhosa,varietas
Clematis columbiana,species
Clematis columbiana var. columbiana,varietas
Clematis columbiana var. tenuiloba,varietas
Clematis connata,species
Clematis courtoisii,species
Clematis cunninghamii,species
Clematis delicata,species
Clematis denticulata,species
Clematis dioica,species
Clematis elisabethae-carolae,species
Clematis foetida,species
Clematis gracilifolia,species
Clematis grata,species
Clematis hancockiana,species
Clematis hirsutissima,species
Clematis huchouensis,species
Clematis ibarensis,species
Clematis ispahanica,species
Clematis koreana,species
Clematis ladakhiana,species
Clematis lanuginosa,species
Clematis longicauda,species
Clematis napaulensis,species
Clematis otophora,species
Clematis parviloba,species
Clematis phlebantha,species
Clematis repens,species
Clematis socialis,species
Clematis trichotoma,species
Clematis tubulosa,species
Clematis tubulosa var. ichangensis,varietas
Clematis versicolor,species
Clematis viorna,species
Clematis viticaulis,species
Clematis viticella,species
Clematis xiangguiensis,species
Clematis canescens,species
Clematis songarica,species
Clematis gouriana,species
Clematis filamentosa,species
Clematis campaniflora,species
Clematis occidentalis,species
Clematis hybrid cultivar,species
unclassified Clematis,no rank
Clematis sp. 'Nickrent 2910',species
Clematis sp. Qiu 95085,species
Clematis sp. Qiu 95085-2,species
Clematis sp. Wen 9476,species
Clematis sp. SH-2010,species
Clematis sp. MR-2013,species
Clematis sp. Birmingham,species
Clematis sp. Roma,species
Clematis sp. 1 YX-2018,species
Clematis sp. 2 YX-2018,species
Clematis sp. 3 YX-2018,species
Clematis sp. YX-2018,species
Clematis sp. 1 YX-2019,species
Clematis sp. 2 YX-2019,species
Clematis sp. 3 YX-2019,species
Clematis sp. 4 YX-2019,species
Clematis sp. DPP-2019,species
Clematis sp. DPP-2019a,species
Clematis sp. DPP-2020,species
Clematis sp.,species
Clematis sp. Ledesma 21103,species
Clematis subumbellata,species
Clematis pseudopogonandra,species
Clematis glauca,species
Clematis guniuensis,species
Clematis acerifolia var. elobata,species
Clematis campestris,species
Clematis glaucophylla,species
Clematis lancifolia,species
Clematis nannophylla,species
Clematis petriei,species
Clematis puberula,species
Clematis puberula var. tenuisepala,varietas
Clematis quinquefoliolata,species
Clematis smilacifolia,species
Clematis tomentella,species
Clematis urophylla,species
Clematis viridis,species
Clematis obscura,species
Clematis shensiensis,species
Clematis taeguensis,species
Clematis formosana,species
Clematis psilandra,species
Clematis obvallata,species
Clematis obvallata var. obvallata,varietas
Clematis aureolata,species
Clematis grandidentata,species
Clematis pilulifera,species
Clematis tsugetorum,species
Clematis urticifolia,species
Clematis zeylanica,species
Clematis speciosa,species
Clematis calcicola,species
Clematis hirsuta,species
Clematis simensis,species
Clematis grahamii,species
Anemone,genus
Anemone blanda,species
Anemone nemorosa,species
Anemone trifolia,species
Anemone quinquefolia,species
Anemone antucensis,species
Anemone tenuicaulis,species
Anemone nemorosa x Anemone ranunculoides,species
Anemone canadensis,species
Anemone coronaria,species
Anemone hortensis,species
Anemone hupehensis,species
Anemone multifida,species
Anemone multifida var. multifida,varietas
Anemone narcissiflora,species
Anemone narcissiflora subsp. sibirica,subspecies
Anemone narcissiflora subsp. nipponica,subspecies
Anemone narcissiflora subsp. protracta,subspecies
Anemone palmata,species
Anemone pavonina,species
Anemone ranunculoides,species
Anemone rivularis,species
Anemone rivularis var. flore-minore,varietas
Anemone sylvestris,species
Anemone virginiana,species
Anemone caffra,species
Anemone caroliniana,species
Anemone crassifolia,species
Anemone demissa,species
Anemone demissa var. major,varietas
Anemone demissa var. yunnanensis,varietas
Anemone drummondii,species
Anemone drummondii var. lithophila,varietas
Anemone flaccida,species
Anemone flaccida var. hofengensis,varietas
Anemone keiskeana,species
Anemone knowltonia,species
Anemone obtusiloba,species
Anemone obtusiloba var. potentilloides,varietas
Anemone occidentalis,species
Anemone richardsonii,species
Anemone trullifolia,species
Anemone trullifolia var. linearis,varietas
Anemone leveillei,species
Anemone tenuifolia,species
Anemone tenuifolia var. capensis,varietas
Anemone tenuifolia var. tenuifolia,varietas
Anemone raddeana,species
Anemone patens,species
Anemone patens subsp. multifida,subspecies
Anemone patens var. nuttalliana,varietas
Anemone patens subsp. patens,subspecies
Anemone montana,species
Anemone amurensis,species
Anemone pendulisepala,species
Anemone reflexa,species
Anemone stolonifera,species
Anemone halleri,species
Anemone pratensis,species
Anemone pratensis subsp. nigricans,subspecies
[Pulsatilla] pratensis subsp. bohemica,subspecies
[Pulsatilla] pratensis subsp. hungarica,subspecies
Anemone slavica,species
Anemone styriaca,species
Anemone vernalis,species
Anemone alpina,species
Anemone wallichiana,species
Anemone koraiensis,species
Anemone berlandieri,species
Anemone decapetala,species
Anemone edwardsiana,species
Anemone helleborifolia,species
Anemone mexicana,species
Anemone parviflora,species
Anemone rigida,species
Anemone rupestris,species
Anemone rupicola,species
Anemone sellowii,species
Anemone tetrasepala,species
Anemone triternata,species
Anemone tuberosa,species
Anemone vitifolia,species
Anemone balliana,species
Anemone chilensis,species
Anemone major,species
Anemone integrifolia,species
Anemone calva,species
Anemone multiceps,species
Anemone turczaninovii,species
Anemone apennina,species
Anemone baldensis,species
Anemone cylindrica,species
Anemone albana,species
Anemone rubra,species
Anemone anemonoides,species
Anemone bracteata,species
Anemone cordata,species
Anemone fanninii,species
Anemone somaliensis,species
Anemone thomsonii,species
Anemone thomsonii var. thomsonii,varietas
Anemone thomsonii var. friesiorum,varietas
Anemone tomentosa,species
Anemone rossii,species
Anemone umbrosa,species
Anemone baicalensis,species
Anemone begoniifolia,species
Anemone davidii,species
Anemone griffithii,species
Anemone hokouensis,species
Anemone howellii,species
Anemone imbricata,species
Anemone orthocarpa,species
Anemone sumatrana,species
Anemone xingyiensis,species
Anemone vesicatoria,species
Anemone millefolium,species
Anemone prattii,species
Anemone lyallii,species
Anemone piperi,species
Anemone chosenicola,species
Anemone chosenicola var. schantungensis,varietas
Anemone cathayensis,species
Anemone altaica,species
Anemone exigua,species
Anemone taipaiensis,species
Anemone delavayi,species
Anemone geum,species
unclassified Anemone,no rank
Anemone sp. OM073,species
Anemone sp. 09PROBE-05877,species
Anemone sp. RBGE E00136143,species
Anemone flavescens,species
Anemone fasciculata,species
Anemone ajanensis,species
Anemone ambigua,species
Anemone aurea,species
Anemone bungeana,species
Anemone kostyczewii,species
Anemone sukaczevii,species
Anemone taraoi,species
Anemone tatewakii,species
Anemone tenuiloba,species
Anemone rhodopaea,species
Anemone wolfgangiana,species
Anemone patens x Anemone vernalis,species
Anemone vernalis x Anemone pratensis,species
Anemone rockii,species
Anemone subpinnata,species
Anemone patens x Anemone pratensis,species
Anemone nikoensis,species
Anemone pseudoaltaica,species
Anemone pyrenaica,species
Anemone glabrata,species
Anemone caucasica,species
Anemone shikokiana,species
Anemone raui,species
Anemone polyanthes,species
Anemone tschernaewii,species
Anemone elongata,species
Pulsatilla,genus
Pulsatilla grandis,species
Pulsatilla cernua,species
Pulsatilla cernua var. koreana,varietas
Pulsatilla vulgaris,species
Pulsatilla chinensis,species
Pulsatilla chinensis var. kissii,varietas
Pulsatilla chinensis f. alba,forma
Pulsatilla dahurica,species
Pulsatilla cernua x Pulsatilla dahurica,species
Pulsatilla violacea,species
Pulsatilla tongkangensis,species
Pulsatilla campanella,species
Pulsatilla saxatilis,species
Pulsatilla andina,species
Pulsatilla georgica,species
Pulsatilla magadanensis,species
Pulsatilla sachalinensis,species
Pulsatilla sugawarae,species
Pulsatilla astragalifolia,species
unclassified Pulsatilla,no rank
Pulsatilla sp. PSU 94983,species
Pulsatilla sp. Xie 2007001,species
Pulsatilla sp. F1,species
Pulsatilla sp. F2,species
Pulsatilla sp. F3,species
Pulsatilla sp. F4,species
Pulsatilla sp. F5,species
Pulsatilla sp. F6,species
Pulsatilla sp. F7,species
Pulsatilla sp. F8,species
Pulsatilla sp. F9,species
Pulsatilla sp. F10,species
Pulsatilla sp. F11,species
Pulsatilla sp. F12,species
Hepatica,genus
Hepatica americana,species
Hepatica nobilis,species
Hepatica nobilis var. japonica,varietas
Hepatica nobilis f. pubescens,forma
Hepatica nobilis var. nobilis,varietas
Hepatica nobilis f. candida,forma
Hepatica nobilis f. zaoensis,forma
[Anemone hepatica] f. magna,forma
Hepatica transsilvanica,species
Hepatica acutiloba,species
Hepatica acutiloba var. variegata,varietas
Hepatica henryi,species
Hepatica maxima,species
Hepatica asiatica,species
Hepatica falconeri,species
Hepatica yamatutai,species
Hepatica insularis,species
Knowltonia,genus
Naravelia,genus
Naravelia laurifolia,species
Naravelia zeylanica,species
Naravelia pilulifera,species
Anemoclema,genus
Anemoclema glaucifolium,species
Barneoudia,genus
Oreithales,genus
Miyakea,genus
Miyakea integrifolia,species
Ranunculeae,tribe
Ranunculus,genus
Ranunculus acris,species
Ranunculus acris subsp. pumilus,subspecies
Ranunculus acris subsp. nipponicus,subspecies
Ranunculus trichophyllus,species
Ranunculus sardous,species
Ranunculus enysii,species
Ranunculus recurvatus,species
Ranunculus taisanensis,species
Ranunculus bulbosus,species
Ranunculus bulbosus subsp. bulbosus,subspecies
Ranunculus bulbosus subsp. aleae,subspecies
Ranunculus lingua,species
Ranunculus repens,species
Ranunculus carolinianus,species
Ranunculus acaulis,species
Ranunculus anemoneus,species
Ranunculus buchananii,species
Ranunculus circinatus,species
Ranunculus crithmifolius,species
Ranunculus crithmifolius subsp. crithmifolius,subspecies
Ranunculus godleyanus,species
Ranunculus gracilipes,species
Ranunculus grahamii,species
Ranunculus gunnianus,species
Ranunculus haastii,species
Ranunculus haastii subsp. haastii,subspecies
Ranunculus insignis,species
Ranunculus lyallii,species
Ranunculus nivicola,species
Ranunculus pachyrrhizus,species
Ranunculus pinguis,species
Ranunculus recens,species
Ranunculus sceleratus,species
Ranunculus scrithalis,species
Ranunculus sericophyllus,species
Ranunculus verticillatus,species
Ranunculus viridis,species
Ranunculus paucifolius,species
Ranunculus piliferus,species
Ranunculus silerifolius,species
Ranunculus silerifolius var. dolicathus,varietas
Ranunculus silerifolius var. silerifolius,varietas
Ranunculus keniensis,species
Ranunculus glacialis,species
Ranunculus glacialis subsp. camissonis,subspecies
Ranunculus glacialis subsp. alaskensis,subspecies
Ranunculus flammula,species
Ranunculus apiifolius,species
Ranunculus abortivus,species
Ranunculus acetosellifolius,species
Ranunculus aconitifolius,species
Ranunculus adoneus,species
Ranunculus aduncus,species
Ranunculus allemannii,species
Ranunculus alpestris,species
Ranunculus altaicus,species
Ranunculus amerophyllus,species
Ranunculus amplexicaulis,species
Ranunculus apenninus,species
Ranunculus arcticus,species
Ranunculus arvensis,species
Ranunculus baldshuanicus,species
Ranunculus basilobatus,species
Ranunculus bilobus,species
Ranunculus biternatus,species
Ranunculus bonariensis,species
Ranunculus borealis,species
Ranunculus brassii,species
Ranunculus brevifolius,species
Ranunculus brevifolius subsp. brevifolius,subspecies
Ranunculus breyninus,species
Ranunculus brotherusii,species
Ranunculus bullatus,species
Ranunculus calandrinioides,species
Ranunculus cantoniensis,species
Ranunculus cappadocicus,species
Ranunculus caprarum,species
Ranunculus cardiophyllus,species
Ranunculus carinthiacus,species
Ranunculus carpaticola,species
Ranunculus carpaticus,species
Ranunculus carpinetorum,species
Ranunculus cassubicifolius,species
Ranunculus caucasicus,species
Ranunculus chilensis,species
Ranunculus chius,species
Ranunculus cicutarius,species
Ranunculus collinus,species
Ranunculus colonorum,species
Ranunculus cornutus,species
Ranunculus cortusifolius,species
Ranunculus crassipes,species
Ranunculus crenatus,species
Ranunculus dissectifolius,species
Ranunculus eichlerianus,species
Ranunculus eschscholtzii,species
Ranunculus flagelliformis,species
Ranunculus fluitans,species
Ranunculus fuegianus,species
Ranunculus garganicus,species
Ranunculus gayeri,species
Ranunculus gelidus,species
Ranunculus gmelinii,species
Ranunculus gmelinii subsp. gmelinii,subspecies
Ranunculus gmelinii subsp. purshii,subspecies
Ranunculus gouanii,species
Ranunculus gracilis,species
Ranunculus gramineus,species
Ranunculus granatensis,species
Ranunculus grandiflorus,species
Ranunculus grandifolius,species
Ranunculus graniticola,species
Ranunculus gregarius,species
Ranunculus hirtellus,species
Ranunculus hybridus,species
Ranunculus hydrophilus,species
Ranunculus hyperboreus,species
Ranunculus hyperboreus subsp. samojedorum,subspecies
Ranunculus hyperboreus subsp. tricrenatus,subspecies
Ranunculus hyperboreus subsp. arnellii,subspecies
Ranunculus illyricus,species
Ranunculus japonicus,species
Ranunculus kochii,species
Ranunculus kuepferi,species
Ranunculus kuepferi subsp. orientalis,subspecies
Ranunculus kuepferi subsp. kuepferi,subspecies
Ranunculus laetus,species
Ranunculus lanuginosus,species
Ranunculus lappaceus,species
Ranunculus lapponicus,species
Ranunculus lateriflorus,species
Ranunculus longicaulis,species
Ranunculus nephelogenes,species
Ranunculus lowii,species
Ranunculus maclovianus,species
